id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy,price_per_sqm,price_per_room,flat_cat,cat,egid,ren_potential,LR_DAY,LR_NIGHT,ES,COMM_USE_D,EXP_LIM_D,EXP_LIM_N,EXP_LIM,noise_below,quartier_nummer,quartier_kreis,quartier_quartiergr,quartier_statistisc,supermarketsnearby,leisurelocationsnearby,othershopsnearby,smallestdistancetonextoev,distancetomainstation,altitude,distancetonightclubs
3001059539,5242.goldinger.SM319.2110,rent,2021-10-12 23:09:53,,4,990,,,,65,,Zürcherstrasse 284,St. Gallen,9014,,,POINT(9.32876873005486 47.4082678608842),1069053,0.0833333333333333,15.23076923076923,247.5,M,b,1069053,True,59.0,51.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,109,Westen,Bruggen,Bruggen-Zürcherstrasse,0,0,0,,,,
3001111355,5419.07.0075,rent,2021-10-12 21:06:37,,2,1450,,,,100,1979.0,Zilweg 7,St. Gallen,9016,47.442310333252,9.40835094451904,POINT (9.408350944519043 47.44231033325195),1077112,0.0,14.5,362.5,M,c,1077112,True,,,,,,,,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,0,4,0,1423.473207290313,3633.153622409856,690,2948.6061583167575
3001117101,07006.01.1201,rent,2021-10-12 20:46:55,,2,1390,250.0,1140.0,,80,1920.0,Feldbachstrasse 10,St. Gallen,9000,47.4207611083984,9.3547191619873,POINT (9.354719161987305 47.42076110839844),1070846,0.0804597701149425,17.375,278.0,L,b,1070846,False,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,8,11,1083.8516949781056,1143.2269752632228,672,1810.6800777754318
3001118234,08083.02.0222,rent,2021-10-12 19:05:08,,2,1140,,,,77,1988.0,Langgasse 11,St. Gallen,9008,47.4346084594727,9.38476085662842,POINT (9.384760856628418 47.434608459472656),1074761,0.0,14.805194805194803,570.0,S,d,1074761,True,64.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,2,3,5,653.0040607631638,1729.8741405632247,677,1094.2393479856091
3001120687,07009.04.4021,rent,2021-10-13 07:36:58,,2,1300,,,,83,,Speicherstr. 27,St. Gallen,9000,47.4247703552246,9.38499069213867,POINT (9.384990692138672 47.42477035522461),1073406,0.0777777777777777,15.662650602409638,433.3333333333333,M,c,1073406,True,63.0,52.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden,1,10,32,177.1402664736839,1184.7079813047503,701,594.8047492419433
3001124068,175.uze.4140-1004,rent,2021-10-12 20:45:45,,GF,1650,,,,96,2016.0,Fürstenlandstrasse 179,St. Gallen,9014,47.4093055725098,9.33209800720215,POINT (9.332098007202148 47.409305572509766),191288975,0.0212765957446808,17.1875,550.0,M,d,191288975,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,109,Westen,Bruggen,Bruggen-Zürcherstrasse,2,5,9,295.4409070077954,3207.084760704896,642,3895.3789005430667
3001133982,7797.07.0201,rent,2021-10-12 21:06:38,,2,1690,280.0,1410.0,,95,1968.0,Zilweg 10,St. Gallen,9016,47.4417991638184,9.40919876098633,POINT (9.409198760986328 47.44179916381836),1077130,0.0306122448979592,17.789473684210527,338.0,L,c,1077130,True,50.0,44.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,0,4,0,1441.8105330009603,3652.1065998398817,690,2965.849440596194
3001134003,2380.1.10150,rent,2021-10-12 19:05:14,,2,1293,,,,82,,Iddastr. 19,St. Gallen,9008,47.436710357666,9.38644790649414,POINT (9.38644790649414 47.436710357666016),1075257,0.123287671232877,15.768292682926829,323.25,M,c,1075257,False,,,,,,,,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,4,2,580.9190215617244,1989.9325299720824,678,1360.1940147333924
3001134382,06843.04.0408,rent,2021-10-12 21:06:39,,3,2200,,,,161,2005.0,Heimstr. 8a,St. Gallen,9014,47.4148788452148,9.33783340454102,POINT (9.337833404541016 47.414878845214844),190094719,0.118055555555556,13.664596273291924,550.0,M,d,190094719,False,,,,,,,,True,112,Westen,Bruggen,Moos-Waldacker-Lerchenfeld,1,2,6,797.7275962025622,2554.751451947297,630,3235.385900025288
3001142255,3192757,rent,2021-10-13 07:19:28,,2,1950,,,,70,,Katharinengasse 8,St. Gallen,9000,47.4267997741699,9.3772439956665,POINT (9.377243995666504 47.42679977416992),1072787,0.166666666666667,27.857142857142858,650.0,M,e,1072787,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt,4,16,256,698.4845870309655,721.0583410869318,671,73.9666338889814
3001142256,3192758,rent,2021-10-12 23:28:17,,1,1900,,,,70,,Katharinengasse 8,St. Gallen,9000,47.4267997741699,9.3772439956665,POINT (9.377243995666504 47.42679977416992),1072787,0.166666666666667,27.142857142857142,633.3333333333334,M,e,1072787,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt,4,16,256,698.4845870309655,721.0583410869318,671,73.9666338889814
3001145344,04104.01.0001,rent,2021-10-12 19:52:18,,GF,1500,,,,100,,Röschstrasse 11,St. Gallen,9000,47.4319686889648,9.40022945404053,POINT (9.400229454040527 47.431968688964844),1075868,0.0,15.0,300.0,L,c,1075868,False,51.0,40.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,303,Osten,St.Fiden,St.Fiden-Krontal,2,8,10,585.2405139925914,2523.5324996723384,677,1842.3615486407352
3001145410,00761.03.0008,rent,2021-10-12 20:46:57,,2,1390,260.0,1130.0,,65,1962.0,Oberstrasse 205,St. Gallen,9000,47.4121780395508,9.35199928283691,POINT (9.351999282836914 47.41217803955078),1069739,0.1875,21.384615384615383,463.3333333333333,M,d,1069739,True,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,0,3,2,1148.7732131838734,1786.3393926633635,723,2464.6892045667078
3001145546,00913.01.0007,rent,2021-10-12 23:28:18,,1,1870,310.0,1560.0,,111,1984.0,Stahlstrasse 9,St. Gallen,9000,47.4213943481445,9.35567760467529,POINT (9.355677604675293 47.42139434814453),1070447,0.233333333333333,16.846846846846848,467.5,M,d,1070447,True,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,7,11,1003.5256555292516,1058.6902273487674,680,1719.6860808746478
3001145712,CALOST2.CALOST2.CALOST2,rent,2021-10-13 07:22:01,,1,1300,100.0,1200.0,,70,,Oststr. 7,St. Gallen,9000,47.4309387207031,9.39225673675537,POINT (9.392256736755371 47.430938720703125),1076063,0.156626506024096,18.571428571428573,433.3333333333333,M,c,1076063,False,61.0,54.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal,2,7,7,403.8099388262482,1930.3652656208649,677,1243.4174335398902
3001145713,CALOST.CALOST.CALOST,rent,2021-10-12 19:38:47,,2,1200,100.0,1100.0,,70,,Oststr. 7,St. Gallen,9000,47.4309387207031,9.39225673675537,POINT (9.392256736755371 47.430938720703125),1076063,0.156626506024096,17.142857142857142,400.0,M,c,1076063,False,61.0,54.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal,2,7,7,403.8099388262482,1930.3652656208649,677,1243.4174335398902
3001145758,ERALANG2.ERALANG2.ERALANG2,rent,2021-10-12 19:53:33,,1,1100,,,,65,,Langgasse 59c,St. Gallen,9008,47.4384803771973,9.38886642456055,POINT (9.388866424560547 47.438480377197266),1075210,0.0714285714285714,16.923076923076923,275.0,M,b,1075210,False,58.0,51.0,ES II,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,3,561.3264221638734,2257.980304411988,677,1623.1350442943667
3001146643,142_1_202.800510.10935909-8029-11eb-8e73-005056bdbc06,rent,2021-10-12 19:38:45,,2,900,,,,57,,Paradiesstrasse 29,St. Gallen,9000,47.4177627563477,9.36205863952637,POINT (9.362058639526367 47.417762756347656),1070997,0.14,15.789473684210526,300.0,M,c,1070997,False,49.0,39.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,0,3,9,716.7798684822136,808.6306640018619,687,1483.989447170521
3001154674,23037.02.400020,rent,2021-10-12 23:30:40,,GF,1350,,,,98,,Langgasse 155,St. Gallen,9008,47.449348449707,9.39771270751953,POINT (9.397712707519531 47.44934844970703),1075536,0.0101010101010101,13.775510204081632,337.5,M,c,1075536,False,66.0,57.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,0,0,0,1684.0342548635026,3621.3303533387852,673,3002.1080295837737
3001158513,2885.4511,rent,2021-10-13 07:27:33,,1,1290,,,,85,1982.0,Grütlistrasse 6,St. Gallen,9000,47.4346389770508,9.40295505523682,POINT (9.402955055236816 47.43463897705078),1075749,0.0365853658536586,15.176470588235292,430.0,M,c,1075749,True,54.0,47.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,303,Osten,St.Fiden,St.Fiden-Krontal,2,2,6,719.8637497206959,2836.2399857841015,670,2149.0899815868456
3001167228,23037.02.430010,rent,2021-10-12 23:30:41,,3,1307,,,,93,,Langgasse 155,St. Gallen,9008,47.449348449707,9.39771270751953,POINT (9.397712707519531 47.44934844970703),1075536,0.0606060606060606,14.053763440860216,326.75,M,c,1075536,False,66.0,57.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,0,0,0,1684.0342548635026,3621.3303533387852,673,3002.1080295837737
3001172304,f70d4e6b-75f1-11eb-9a3b-005056bdbc06,rent,2021-10-12 19:53:33,,2,1050,,,,68,,Lukasstrasse 3,St. Gallen,9008,47.4398574829102,9.39527797698975,POINT (9.395277976989746 47.439857482910156),1075132,0.244444444444444,15.441176470588236,350.0,M,c,1075132,False,63.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,0,4,1,613.6471371489401,2701.0837463360176,660,2037.4101897276362
3001174557,22112.01.10400,rent,2021-10-12 19:38:48,,3,1060,,,,52,,Felsenstrasse 78,St. Gallen,9000,47.4196395874023,9.37182903289795,POINT (9.37182903289795 47.419639587402344),1072175,0.3,20.384615384615383,530.0,S,d,1072175,False,,,,,,,,True,204,Centrum,St.Georgen,St.Georgen-Bernegg,4,8,77,361.1927198177936,411.54931576363,705,834.9290305346104
3001118905,3179143,rent,2021-10-12 20:46:56,,3,1190,,,,80,,Teufenerstrasse 55,St. Gallen,9000,,,POINT(9.36798685944395 47.4178580121799),1072127,0.111111111111111,14.875,297.5,M,b,1072127,True,66.0,58.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,204,Centrum,St.Georgen,St.Georgen-Bernegg,0,0,0,,,,
3001175366,4/19/3504.834380.8f14059d-b969-11eb-820b-005056bdbc06,rent,2021-10-12 20:45:40,,1,1370,190.0,1180.0,,65,,Sonnenhaldenstrasse 19,St. Gallen,9008,47.4405136108398,9.3912525177002,POINT (9.391252517700195 47.440513610839844),1075335,0.0,21.07692307692308,456.6666666666667,M,d,1075335,False,54.0,39.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,0,6,1,689.85738607573,2546.810844384281,682,1910.6428932688912
3001175690,505.301,rent,2021-10-12 19:05:15,,3,1484,250.0,1234.0,,95,1900.0,Aeplistrasse 5,St. Gallen,9008,47.4345512390137,9.38718509674072,POINT (9.387185096740723 47.43455123901367),1074812,0.266666666666667,15.621052631578948,371.0,M,c,1074812,False,56.0,50.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,5,3,470.0397667248378,1852.1365486960729,668,1192.8237707584556
3001177098,1504.04.0003,rent,2021-10-12 19:07:45,,GF,1355,225.0,1130.0,,74,1960.0,Burenbüchelstr. 9,St. Gallen,9016,47.4359474182129,9.41016292572021,POINT (9.410162925720215 47.43594741821289),1076652,0.0,18.31081081081081,338.75,M,c,1076652,True,,,,,,,,True,307,Osten,Neudorf,Achslen-Wilen,2,2,3,1273.808385263824,3388.513919391102,661,2703.6004847005015
3001177658,12105.05.10208,rent,2021-10-12 20:45:46,,2,1750,,,,99,,Ullmannstrasse 27,St. Gallen,9014,47.4132843017578,9.33195877075195,POINT (9.331958770751953 47.41328430175781),190526765,0.0421052631578946,17.67676767676768,583.3333333333334,M,d,190526765,False,,,,,,,,True,109,Westen,Bruggen,Bruggen-Zürcherstrasse,2,4,7,694.0118197077375,3032.144282355386,627,3712.792588681829
3001183466,55003.01.0302,rent,2021-10-12 20:45:37,,3,760,,,,60,1912.0,Unterstr. 53,St. Gallen,9000,47.418342590332,9.3661994934082,POINT (9.366199493408203 47.41834259033203),1071821,0.0,12.666666666666666,380.0,S,c,1071821,False,55.0,47.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,203,Centrum,Riethüsli,Riethüsli,2,7,7,477.54461759699655,573.9109213661732,689,1209.114062493436
3001184167,i4jo3.p2b5i,rent,2021-10-12 19:09:01,,2,890,,,,50,,St. Georgen-Strasse 118,St. Gallen,9011,47.4153137207031,9.38610649108887,POINT (9.386106491088867 47.415313720703125),1074006,0.0,17.8,445.0,S,c,1074006,False,62.0,47.0,ES II,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,209,Centrum,St.Georgen,St.Georgen-Bach,1,1,4,1074.7979219888348,1515.5066694698953,782,1372.358782471724
3001187072,vv3gm.6g1tf,rent,2021-10-13 07:28:48,,1,1290,,,,100,,Ilgenstrasse 50,St. Gallen,9000,47.4165382385254,9.35750961303711,POINT (9.35750961303711 47.41653823852539),1070178,0.111111111111111,12.9,322.5,M,c,1070178,False,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren,1,3,14,917.1746195699816,1155.2065277875063,682,1839.931466331323
3001187814,pkfey.t015w,rent,2021-10-12 19:06:26,,1,1480,,,,104,,Redingstrasse 4,St. Gallen,9000,47.4271087646484,9.37194442749023,POINT (9.371944427490234 47.42710876464844),1071319,0.0,14.23076923076923,493.3333333333333,M,d,1071319,True,,,,,,,,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,2,10,213,469.54692040893974,493.38568305883575,726,423.28369266344544
3001189594,3214290,rent,2021-10-12 19:52:16,,2,1360,,,,88,,Hagenbuchstrasse 10,St. Gallen,9000,47.4311408996582,9.3983097076416,POINT (9.398309707641602 47.4311408996582),1075910,0.0222222222222223,15.454545454545457,340.0,M,c,1075910,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal,2,8,8,523.970002868445,2354.274236339708,696,1674.7917489483068
3001190574,854424.2e0abf01-dff3-11eb-84f0-005056bdbc06,rent,2021-10-12 23:09:56,,,1100,,,,65,,Hungerbühlerstrasse 1a,St. Gallen,9014,47.4104766845703,9.33370113372803,POINT (9.333701133728027 47.41047668457031),1069079,0.1875,16.923076923076923,275.0,M,b,1069079,False,,,,,,,,True,109,Westen,Bruggen,Bruggen-Zürcherstrasse,3,5,11,456.90375229855493,3039.331542597921,636,3727.113943889491
3001192364,Falkensteinstrasse 5 2.OG - 001.779598.087d6254-5bd8-11eb-8230-005056bdbc06,rent,2021-10-12 23:06:14,,GF,775,,,,58,,Falkensteinstrasse 5,St. Gallen,9000,47.4299926757812,9.39174365997314,POINT (9.391743659973145 47.42999267578125),1076035,0.0333333333333333,13.362068965517242,387.5,S,c,1076035,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal,2,8,5,468.67279576933555,1849.3645134462104,677,1165.969805222224
3001192542,1580.1542,rent,2021-10-12 19:07:39,,4,740,,,,36,1920.0,Brunnenbergstrasse 10,St. Gallen,9000,47.4239501953125,9.38275909423828,POINT (9.382759094238281 47.4239501953125),1073480,0.0285714285714285,20.55555555555556,740.0,S,e,1073480,False,53.0,41.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden,3,9,66,361.7864862639286,1005.3675629399987,690,473.9258032046742
3001193043,010401.854876.80d5e8d8-e0ad-11eb-9c8e-005056bdbc06,rent,2021-10-12 20:48:20,,4,1750,,,,115,,Schmiedgasse 19,St. Gallen,9000,47.4238662719727,9.37584400177002,POINT (9.37584400177002 47.423866271972656),1072485,0.15,15.217391304347826,583.3333333333334,M,d,1072485,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt,6,13,288,471.12880847845634,487.7484421162387,683,277.7769762534856
3001198085,5592-1.goldinger.SM138.1102,rent,2021-10-13 08:18:27,,2,2850,250.0,2600.0,,140,,Hinterlauben 10,St. Gallen,9000,47.424747467041,9.37550258636475,POINT (9.375502586364746 47.424747467041016),1072553,0.037037037037037,20.357142857142858,712.5,M,e,1072553,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt,6,13,285,472.6064645265852,492.56768974178806,683,209.33536241708512
3001198152,44.53.4501.680424.b1ec94ce-b076-11ea-97df-005056bdbc06,rent,2021-10-12 19:38:42,,4,2390,250.0,2140.0,,127,2017.0,Heiligkreuzstrasse 53,St. Gallen,9008,47.4404067993164,9.3939847946167,POINT (9.3939847946167 47.440406799316406),191521871,0.0,18.818897637795278,597.5,M,d,191521871,False,66.0,58.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,0,4,1,659.8157067112967,2675.5968551260726,660,2021.6238305983572
3001198951,00241.01.0010,rent,2021-10-12 20:48:11,,2,1600,280.0,1320.0,,101,1957.0,Vonwilstrasse 51,St. Gallen,9000,47.4194450378418,9.35537147521973,POINT (9.355371475219727 47.4194450378418),1070279,0.0,15.84158415841584,400.0,M,c,1070279,False,60.0,52.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,11,13,1067.9764617145076,1137.3132119500058,672,1819.128657822651
3001201708,5590.01.0010,rent,2021-10-13 07:19:27,,2,2370,370.0,2000.0,,130,1964.0,Stauffacherstrasse 5,St. Gallen,9000,47.4235572814941,9.36404323577881,POINT (9.364043235778809 47.42355728149414),1071170,0.0317460317460319,18.23076923076923,395.0,L,c,1071170,True,50.0,43.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,1,7,10,396.95740437013046,417.27912700153,730,1045.7142059303703
3001206690,3221630,rent,2021-10-13 09:12:41,,1,1290,120.0,1170.0,,64,,Treuackerstrasse 25,St. Gallen,9000,47.4154357910156,9.36357879638672,POINT (9.363578796386719 47.415435791015625),1071652,0.0447761194029851,20.15625,430.0,M,c,1071652,False,,,,,,,,True,203,Centrum,Riethüsli,Riethüsli,0,4,7,510.6183622359384,951.6793242713402,714,1580.8958455016052
3001207296,1055.1113.857263.f73a8b26-e57c-11eb-9c8e-005056bdbc06,rent,2021-10-13 08:21:18,,4,2410,200.0,2210.0,,85,,Burgstrasse 51,St. Gallen,9000,47.4180908203125,9.35981178283691,POINT (9.359811782836914 47.4180908203125),190726653,0.214285714285714,28.352941176470587,803.3333333333334,M,f,190726653,False,61.0,50.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,1,3,16,826.6134393438596,912.2577880592437,691,1598.7759437908571
3001207526,1740.4032,rent,2021-10-13 09:12:33,,3,1350,250.0,1100.0,,70,1950.0,Burgstrasse 85,St. Gallen,9000,47.4163856506348,9.35553169250488,POINT (9.355531692504883 47.416385650634766),1070203,0.0277777777777778,19.285714285714285,337.5,M,c,1070203,False,61.0,50.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,10,14,1031.0853296596115,1285.187686401075,678,1972.6767856743554
3001209766,050-07.07.830758.b9c75053-b227-11eb-820b-005056bdbc06,rent,2021-10-12 20:00:06,,4,1850,,,,101,2000.0,Oberer Graben 37,St. Gallen,9000,47.4225959777832,9.37484836578369,POINT (9.374848365783691 47.4225959777832),2363693,0.0,18.31683168316832,925.0,S,f,2363693,True,57.0,45.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,206,Centrum,Innenstadt,Altstadt,8,9,265,394.94039332398256,405.1759517364642,685,437.55254027973
3001214688,999940.02.00102,rent,2021-10-13 07:28:43,,1,1530,,,,82,2009.0,Waldaustr. 8,St. Gallen,9000,47.4199867248535,9.35248279571533,POINT (9.352482795715332 47.419986724853516),190426028,0.171717171717172,18.65853658536585,510.0,M,d,190426028,False,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,13,11,1265.0106266636149,1327.4808351788472,669,1998.562852928393
3001219305,859212.e6807ac3-e9ff-11eb-9c8e-005056bdbc06,rent,2021-10-12 19:38:35,,5,995,140.0,855.0,,42,,Burgstrasse 21,St. Gallen,9000,47.4193382263184,9.36314487457275,POINT (9.363144874572754 47.41933822631836),1071051,0.0666666666666667,23.69047619047619,497.5,S,d,1071051,True,,,,,,,,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,0,5,8,540.9832287175508,628.8989106128888,682,1312.9837856707084
3001198020,5420.4041,rent,2021-10-12 19:06:31,,,1900,,,,125,1937.0,Paradiesstrasse 36 (BK),St. Gallen,9000,,,POINT(9.36110395932928 47.4173969313336),1071001,0.275510204081633,15.2,380.0,L,c,1071001,False,,,,,,,,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,0,0,0,,,,
3001207527,7145.3501,rent,2021-10-12 23:29:26,,GF,1420,,,,65,2018.0,St. Georgenstrasse 159,St. Gallen,9011,,,POINT(9.39104272688362 47.4147356928072),191606857,0.0151515151515151,21.846153846153847,473.3333333333333,M,d,191606857,False,59.0,44.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,209,Centrum,St.Georgen,St.Georgen-Bach,0,0,0,,,,
3001215110,632.uze.4100-2033,rent,2021-10-13 09:12:37,,3,1280,180.0,1100.0,,63,,Teufenerstrasse 95,St. Gallen,9000,,,POINT(9.36481002310679 47.4150500166327),1071628,0.0307692307692308,20.31746031746032,640.0,S,e,1071628,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli,0,0,0,,,,
3001222337,00761.01.0009,rent,2021-10-12 20:47:01,,3,1355,225.0,1130.0,,65,1962.0,Oberstrasse 201,St. Gallen,9000,47.4123687744141,9.35126495361328,POINT (9.351264953613281 47.41236877441406),1069928,0.1875,20.846153846153847,451.6666666666667,M,d,1069928,True,56.0,43.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,0,4,3,1115.667380092769,1813.8317842407341,723,2494.9011134084326
3001222348,00761.03.0004,rent,2021-10-12 20:47:03,,1,1375,245.0,1130.0,,65,1962.0,Oberstrasse 205,St. Gallen,9000,47.4121780395508,9.35199928283691,POINT (9.351999282836914 47.41217803955078),1069739,0.1875,21.153846153846157,458.3333333333333,M,d,1069739,True,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,0,3,2,1148.7732131838734,1786.3393926633635,723,2464.6892045667078
3001222804,1208.01.0201,rent,2021-10-13 07:27:33,,2,1520,260.0,1260.0,,89,1956.0,Wiesentalstr. 26,St. Gallen,9000,47.433349609375,9.3979549407959,POINT (9.397954940795898 47.433349609375),1076192,0.0,17.078651685393258,380.0,M,c,1076192,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal,2,7,9,364.98117564059703,2435.605630271045,665,1747.6666419281614
3001223803,2832.4552,rent,2021-10-12 19:52:23,,5,1410,,,,110,1900.0,Grenzstrasse 2,St. Gallen,9000,47.4178924560547,9.35950660705566,POINT (9.359506607055664 47.41789245605469),1070170,0.0,12.818181818181818,352.5,M,c,1070170,False,61.0,49.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,3,16,858.0309249716951,943.907494051114,691,1630.2131691927505
